semantic_id,client,seed
cifar10_proser_fedavg__split07__seed3__d0.1,0,3101936918
cifar10_proser_fedavg__split07__seed3__d0.1,1,2916437047
cifar10_proser_fedavg__split07__seed3__d0.1,2,2223183884
cifar10_proser_fedavg__split07__seed3__d0.1,3,4065173815
cifar10_proser_fedavg__split07__seed3__d0.1,4,2994649778
cifar10_proser_fedavg__split07__seed3__d0.5,0,615037080
cifar10_proser_fedavg__split07__seed3__d0.5,1,3526266351
cifar10_proser_fedavg__split07__seed3__d0.5,2,2890931629
cifar10_proser_fedavg__split07__seed3__d0.5,3,899168132
cifar10_proser_fedavg__split07__seed3__d0.5,4,3502846040
cifar10_proser_fedavg__split07__seed3__d5.0,0,3453485970
cifar10_proser_fedavg__split07__seed3__d5.0,1,2552664083
cifar10_proser_fedavg__split07__seed3__d5.0,2,2714437106
cifar10_proser_fedavg__split07__seed3__d5.0,3,1916468703
cifar10_proser_fedavg__split07__seed3__d5.0,4,4200622087
cifar10_proser_fedavg__split07__seed4__d0.1,0,288046816
cifar10_proser_fedavg__split07__seed4__d0.1,1,733828282
cifar10_proser_fedavg__split07__seed4__d0.1,2,2955857611
cifar10_proser_fedavg__split07__seed4__d0.1,3,2954270226
cifar10_proser_fedavg__split07__seed4__d0.1,4,3452712866
cifar10_proser_fedavg__split07__seed4__d0.5,0,4151310096
cifar10_proser_fedavg__split07__seed4__d0.5,1,2944207520
cifar10_proser_fedavg__split07__seed4__d0.5,2,2822456238
cifar10_proser_fedavg__split07__seed4__d0.5,3,3993101693
cifar10_proser_fedavg__split07__seed4__d0.5,4,2528490941
cifar10_proser_fedavg__split07__seed4__d5.0,0,2156736876
cifar10_proser_fedavg__split07__seed4__d5.0,1,809248921
cifar10_proser_fedavg__split07__seed4__d5.0,2,2908622194
cifar10_proser_fedavg__split07__seed4__d5.0,3,3082694091
cifar10_proser_fedavg__split07__seed4__d5.0,4,3630900269
cifar10_proser_fedavg__split08__seed0__d0.1,0,615906697
cifar10_proser_fedavg__split08__seed0__d0.1,1,3285645149
cifar10_proser_fedavg__split08__seed0__d0.1,2,2236161180
cifar10_proser_fedavg__split08__seed0__d0.1,3,3560353419
cifar10_proser_fedavg__split08__seed0__d0.1,4,420544831
cifar10_proser_fedavg__split08__seed0__d0.5,0,2292377434
cifar10_proser_fedavg__split08__seed0__d0.5,1,3242156809
cifar10_proser_fedavg__split08__seed0__d0.5,2,1562090816
cifar10_proser_fedavg__split08__seed0__d0.5,3,542972861
cifar10_proser_fedavg__split08__seed0__d0.5,4,1295954050
cifar10_proser_fedavg__split08__seed0__d5.0,0,1337328870
cifar10_proser_fedavg__split08__seed0__d5.0,1,591241286
cifar10_proser_fedavg__split08__seed0__d5.0,2,2141181555
cifar10_proser_fedavg__split08__seed0__d5.0,3,3541131273
cifar10_proser_fedavg__split08__seed0__d5.0,4,2534629155
cifar10_proser_fedavg__split08__seed1__d0.1,0,962277032
cifar10_proser_fedavg__split08__seed1__d0.1,1,2019642843
cifar10_proser_fedavg__split08__seed1__d0.1,2,3575371084
cifar10_proser_fedavg__split08__seed1__d0.1,3,758487167
cifar10_proser_fedavg__split08__seed1__d0.1,4,3754652033
cifar10_proser_fedavg__split08__seed1__d0.5,0,3473537704
cifar10_proser_fedavg__split08__seed1__d0.5,1,4097464214
cifar10_proser_fedavg__split08__seed1__d0.5,2,46507681
cifar10_proser_fedavg__split08__seed1__d0.5,3,1436504198
cifar10_proser_fedavg__split08__seed1__d0.5,4,1199023681
cifar10_proser_fedavg__split08__seed1__d5.0,0,2232979819
cifar10_proser_fedavg__split08__seed1__d5.0,1,2838260981
cifar10_proser_fedavg__split08__seed1__d5.0,2,3851688854
cifar10_proser_fedavg__split08__seed1__d5.0,3,2153401391
cifar10_proser_fedavg__split08__seed1__d5.0,4,4160104832
cifar10_proser_fedavg__split08__seed2__d0.1,0,1914054251
cifar10_proser_fedavg__split08__seed2__d0.1,1,1854821409
cifar10_proser_fedavg__split08__seed2__d0.1,2,1725824472
cifar10_proser_fedavg__split08__seed2__d0.1,3,317281598
cifar10_proser_fedavg__split08__seed2__d0.1,4,3955570582
cifar10_proser_fedavg__split08__seed2__d0.5,0,3056984017
cifar10_proser_fedavg__split08__seed2__d0.5,1,1701149333
cifar10_proser_fedavg__split08__seed2__d0.5,2,2819343018
cifar10_proser_fedavg__split08__seed2__d0.5,3,2358197342
cifar10_proser_fedavg__split08__seed2__d0.5,4,407196089
cifar10_proser_fedavg__split08__seed2__d5.0,0,1055028736
cifar10_proser_fedavg__split08__seed2__d5.0,1,2105828614
cifar10_proser_fedavg__split08__seed2__d5.0,2,2631091882
cifar10_proser_fedavg__split08__seed2__d5.0,3,3455561226
cifar10_proser_fedavg__split08__seed2__d5.0,4,798116976
cifar10_proser_fedavg__split08__seed3__d0.1,0,3488405627
cifar10_proser_fedavg__split08__seed3__d0.1,1,1460617803
cifar10_proser_fedavg__split08__seed3__d0.1,2,878686505
cifar10_proser_fedavg__split08__seed3__d0.1,3,586799077
cifar10_proser_fedavg__split08__seed3__d0.1,4,1177324528
cifar10_proser_fedavg__split08__seed3__d0.5,0,2128194105
cifar10_proser_fedavg__split08__seed3__d0.5,1,3978945118
cifar10_proser_fedavg__split08__seed3__d0.5,2,2594070585
cifar10_proser_fedavg__split08__seed3__d0.5,3,2452797147
cifar10_proser_fedavg__split08__seed3__d0.5,4,2347171841
cifar10_proser_fedavg__split08__seed3__d5.0,0,4090156146
cifar10_proser_fedavg__split08__seed3__d5.0,1,2638355925
cifar10_proser_fedavg__split08__seed3__d5.0,2,566806352
cifar10_proser_fedavg__split08__seed3__d5.0,3,3351153272
cifar10_proser_fedavg__split08__seed3__d5.0,4,3320305745
cifar10_proser_fedavg__split08__seed4__d0.1,0,2290824127
cifar10_proser_fedavg__split08__seed4__d0.1,1,3413212276
cifar10_proser_fedavg__split08__seed4__d0.1,2,1729507787
cifar10_proser_fedavg__split08__seed4__d0.1,3,1918546760
cifar10_proser_fedavg__split08__seed4__d0.1,4,752631467
cifar10_proser_fedavg__split08__seed4__d0.5,0,3395685526
cifar10_proser_fedavg__split08__seed4__d0.5,1,4288163776
cifar10_proser_fedavg__split08__seed4__d0.5,2,2230716502
cifar10_proser_fedavg__split08__seed4__d0.5,3,974644662
cifar10_proser_fedavg__split08__seed4__d0.5,4,1642178420
cifar10_proser_fedavg__split08__seed4__d5.0,0,3739145118
cifar10_proser_fedavg__split08__seed4__d5.0,1,3362219707
cifar10_proser_fedavg__split08__seed4__d5.0,2,282452878
cifar10_proser_fedavg__split08__seed4__d5.0,3,3222461447
cifar10_proser_fedavg__split08__seed4__d5.0,4,317246285
cifar10_proser_fedavg__split09__seed0__d0.1,0,2894804960
cifar10_proser_fedavg__split09__seed0__d0.1,1,1408511031
cifar10_proser_fedavg__split09__seed0__d0.1,2,306524001
cifar10_proser_fedavg__split09__seed0__d0.1,3,1749315857
cifar10_proser_fedavg__split09__seed0__d0.1,4,240576742
cifar10_proser_fedavg__split09__seed0__d0.5,0,3279642171
cifar10_proser_fedavg__split09__seed0__d0.5,1,3557128400
cifar10_proser_fedavg__split09__seed0__d0.5,2,57891919
cifar10_proser_fedavg__split09__seed0__d0.5,3,530763902
cifar10_proser_fedavg__split09__seed0__d0.5,4,4150071221
cifar10_proser_fedavg__split09__seed0__d5.0,0,2517692445
cifar10_proser_fedavg__split09__seed0__d5.0,1,1516861803
cifar10_proser_fedavg__split09__seed0__d5.0,2,3797827470
cifar10_proser_fedavg__split09__seed0__d5.0,3,2762469798
cifar10_proser_fedavg__split09__seed0__d5.0,4,1989980139
cifar10_proser_fedavg__split09__seed1__d0.1,0,2538808989
cifar10_proser_fedavg__split09__seed1__d0.1,1,2378644455
cifar10_proser_fedavg__split09__seed1__d0.1,2,3424923344
cifar10_proser_fedavg__split09__seed1__d0.1,3,1763410344
cifar10_proser_fedavg__split09__seed1__d0.1,4,3650366073
cifar10_proser_fedavg__split09__seed1__d0.5,0,2118593940
cifar10_proser_fedavg__split09__seed1__d0.5,1,3967697838
cifar10_proser_fedavg__split09__seed1__d0.5,2,154862431
cifar10_proser_fedavg__split09__seed1__d0.5,3,87856233
cifar10_proser_fedavg__split09__seed1__d0.5,4,2842599560
cifar10_proser_fedavg__split09__seed1__d5.0,0,2985743977
cifar10_proser_fedavg__split09__seed1__d5.0,1,607075881
cifar10_proser_fedavg__split09__seed1__d5.0,2,2555144971
cifar10_proser_fedavg__split09__seed1__d5.0,3,2653265814
cifar10_proser_fedavg__split09__seed1__d5.0,4,144705324
cifar10_proser_fedavg__split09__seed2__d0.1,0,2457970117
cifar10_proser_fedavg__split09__seed2__d0.1,1,780271936
cifar10_proser_fedavg__split09__seed2__d0.1,2,2263822230
cifar10_proser_fedavg__split09__seed2__d0.1,3,1108679649
cifar10_proser_fedavg__split09__seed2__d0.1,4,36958864
cifar10_proser_fedavg__split09__seed2__d0.5,0,1756973125
cifar10_proser_fedavg__split09__seed2__d0.5,1,134968913
cifar10_proser_fedavg__split09__seed2__d0.5,2,2163006339
cifar10_proser_fedavg__split09__seed2__d0.5,3,1744234176
cifar10_proser_fedavg__split09__seed2__d0.5,4,2362229364
cifar10_proser_fedavg__split09__seed2__d5.0,0,3954307816
cifar10_proser_fedavg__split09__seed2__d5.0,1,2321034789
cifar10_proser_fedavg__split09__seed2__d5.0,2,2408338449
cifar10_proser_fedavg__split09__seed2__d5.0,3,1350937913
cifar10_proser_fedavg__split09__seed2__d5.0,4,1591633731
cifar10_proser_fedavg__split09__seed3__d0.1,0,3757521765
cifar10_proser_fedavg__split09__seed3__d0.1,1,731778607
cifar10_proser_fedavg__split09__seed3__d0.1,2,3654883410
cifar10_proser_fedavg__split09__seed3__d0.1,3,2247906549
cifar10_proser_fedavg__split09__seed3__d0.1,4,1297664519
cifar10_proser_fedavg__split09__seed3__d0.5,0,1585137181
cifar10_proser_fedavg__split09__seed3__d0.5,1,1807401264
cifar10_proser_fedavg__split09__seed3__d0.5,2,2293556852
cifar10_proser_fedavg__split09__seed3__d0.5,3,3110327063
cifar10_proser_fedavg__split09__seed3__d0.5,4,3687996669
cifar10_proser_fedavg__split09__seed3__d5.0,0,1616677210
cifar10_proser_fedavg__split09__seed3__d5.0,1,2228945485
cifar10_proser_fedavg__split09__seed3__d5.0,2,4212981084
cifar10_proser_fedavg__split09__seed3__d5.0,3,4282023844
cifar10_proser_fedavg__split09__seed3__d5.0,4,418984342
cifar10_proser_fedavg__split09__seed4__d0.1,0,1526574007
cifar10_proser_fedavg__split09__seed4__d0.1,1,2259301078
cifar10_proser_fedavg__split09__seed4__d0.1,2,3977834712
cifar10_proser_fedavg__split09__seed4__d0.1,3,3951426978
cifar10_proser_fedavg__split09__seed4__d0.1,4,1679301357
cifar10_proser_fedavg__split09__seed4__d0.5,0,926921426
cifar10_proser_fedavg__split09__seed4__d0.5,1,3524460382
cifar10_proser_fedavg__split09__seed4__d0.5,2,1020539176
cifar10_proser_fedavg__split09__seed4__d0.5,3,1354530239
cifar10_proser_fedavg__split09__seed4__d0.5,4,1868113320
cifar10_proser_fedavg__split09__seed4__d5.0,0,1015556666
cifar10_proser_fedavg__split09__seed4__d5.0,1,2901742177
cifar10_proser_fedavg__split09__seed4__d5.0,2,1537794379
cifar10_proser_fedavg__split09__seed4__d5.0,3,3198936205
cifar10_proser_fedavg__split09__seed4__d5.0,4,1132763019
