semantic_id,alpha,M,ordered_family_sha256
officehome_convnext_full__split06__seed4,0.25,12,dc5cb0cf5d53b269e3a7b12a39b2b26f22c81ce77ac8f147bf84a998a2c0d1c6
officehome_convnext_full__split06__seed4,0.3,12,4d9fe4ab97810a44553b8f2999586390952056505a57e5747b30005d05d1574e
officehome_convnext_full__split07__seed0,0.05,12,f5cf507604b1a036f76e6135373c7beb38d3ed22f44871b6c7f8942c2a2fc236
officehome_convnext_full__split07__seed0,0.1,12,8e522a83ae2ebd840aa34698c725fc19e5f927ae73e96a150fbd8d469d157905
officehome_convnext_full__split07__seed0,0.15,12,d813c0be4f076d20e0898c4ee8dc6daf8e013aca2b5af1c668ef6683a100f6e9
officehome_convnext_full__split07__seed0,0.2,12,baa9cef1276236c6accdfb92ecd1412f1d599acd7bf1c4d7e9ab59f2f905f4d2
officehome_convnext_full__split07__seed0,0.25,12,39b60e9ee51449a9a33bb94818994133e44baa4bff2d287fac9ac74fcbd409d4
officehome_convnext_full__split07__seed0,0.3,12,fe68088241614cea2176db597c87016558a15fe4875a642b4b7edc7d0c4e8fd0
officehome_convnext_full__split07__seed1,0.05,12,4e060a76688d4f0263aa3a0d03b17668c5ffcd515333c5bf9732e5810b5b4b2a
officehome_convnext_full__split07__seed1,0.1,12,87f6d597f0c8349ab35ce4e453de74edc8a83df1eaba279396e38098d830a112
officehome_convnext_full__split07__seed1,0.15,12,594cd2fcf2c675c06bea958313e2a778cf8b944d109ce5668eef92b9a4d2adb2
officehome_convnext_full__split07__seed1,0.2,12,fc4652d74335f6fd3608b286d923164c15ecfc1f47512cda32c4f96a44326513
officehome_convnext_full__split07__seed1,0.25,12,5621d5b82f261e0458069a7b593cae3690069f735c7cfb00b859c6be0ac8827a
officehome_convnext_full__split07__seed1,0.3,12,8bba18ea6b441269cf9894224bd79e2294349bd3e442849c895a014a7c555be5
officehome_convnext_full__split07__seed2,0.05,12,c5d4fe30413b315f31692267cc81b116e1250b5b8565b06ec3a9b621d29812dc
officehome_convnext_full__split07__seed2,0.1,12,ce002305871a042c1fa29633f752fb55494baaf5c9a92906d734285190563767
officehome_convnext_full__split07__seed2,0.15,12,e7bc4eecbfed3d2c607130998a4ca4de09e241ff340feba4a653291223b331f9
officehome_convnext_full__split07__seed2,0.2,12,d4e00c7d5c6a9878ace122aae877bfb43d3ea3e7a76aca03b712a35792506043
officehome_convnext_full__split07__seed2,0.25,12,da664c2db69cddfc9517e685cb9bd661bf3d6737bb056a1468ef73aadf358a61
officehome_convnext_full__split07__seed2,0.3,12,f6ceac3ba2f8e2da2ac7d7341ccd693a397b9770ac28bcaa3a4aee67c9613514
officehome_convnext_full__split07__seed3,0.05,12,9b716826eef8adc6ab1870b385bf8b608c613834bdea5d4cfe38835b8fe8a5ba
officehome_convnext_full__split07__seed3,0.1,12,6bfadb9b05198a15acb1bda200d4e5af83c9538a7f7f4db403cf24f01a230a0c
officehome_convnext_full__split07__seed3,0.15,12,9ffecc6f88ca1f0a2664da4b804b63c96a677ca630ec6add914a20cc61afe6e1
officehome_convnext_full__split07__seed3,0.2,12,d4667d1a9e0e7b12b58563095828fbe16f3135921f7360db0a00f2f36a9446a5
officehome_convnext_full__split07__seed3,0.25,12,c6ec93e3d50f3cf3eb4e563de4b21ab8a8d34f03e18078c2898290240dcbe317
officehome_convnext_full__split07__seed3,0.3,12,1b9116dd795ad8ae0b9d62517ba686dd58a0ce7685b10b576b4d1a428d510713
officehome_convnext_full__split07__seed4,0.05,12,409a12ad9d1532439db4c2581d850c1c0ef806ddfead97abb6077b4e789455bd
officehome_convnext_full__split07__seed4,0.1,12,eac78eb192a677fad612ead16e02a2ee04a0a7e85b168a3a033cca1ecbc77e4c
officehome_convnext_full__split07__seed4,0.15,12,9c5eff7420b77269b8959621f69b5f132d077619dd3652c0b021791c7272b5c6
officehome_convnext_full__split07__seed4,0.2,12,7460fabf63800ca6e4c5d5be4b9d6df8d85000f25d1fe834e59a1d1807fedde0
officehome_convnext_full__split07__seed4,0.25,12,289dbd3e7b5113351ed51f7b916305573b371a3f86abbf9dc9b8bb077e31fba9
officehome_convnext_full__split07__seed4,0.3,12,dc8d39ec0199b3a77f251eb4f3b3868ba4267a3b3bb537bdf02f4b4b0596d6b5
officehome_convnext_full__split08__seed0,0.05,12,6a028d1681680e8b4e588c88164630f4ad7fd1dcdf214431a0830bae2e30f92e
officehome_convnext_full__split08__seed0,0.1,12,6ed57681be79248a76305e598528ab9fe88089f994212f801410a8907b2234f3
officehome_convnext_full__split08__seed0,0.15,12,0c73750972c5a7adbfd256673776d9faaee96c30a9da06a68700ac8545313ed8
officehome_convnext_full__split08__seed0,0.2,12,1bbd9a8ac78494f28caa648601572adfa266ae2af400af3d6903fed3b52946cc
officehome_convnext_full__split08__seed0,0.25,12,7c74b36e44efe18327f573c3b38786642c2295de660b32d73665f3af03929ee0
officehome_convnext_full__split08__seed0,0.3,12,b5147fc6190e6a6c26a2d6496cc4c04a15d85e26e1a2522b4c27cbbbaee2c06b
officehome_convnext_full__split08__seed1,0.05,12,05d7002c0ee6679d15aa116a55c0a33bf38da3a92c6e0bdbe593eaa4b876f757
officehome_convnext_full__split08__seed1,0.1,12,4b11e6c63da6432b5ccf61c52efc4b6ce6e43f7806335b58610df050e6d8989c
officehome_convnext_full__split08__seed1,0.15,12,61c2a0fd696d6a08fb749ac9da640332683cca7cecc0d4bb0a00a55506cee448
officehome_convnext_full__split08__seed1,0.2,12,4672126e5089afdc687cb70aab5c10b58ce1300c95fc25365f758b14f26fdd61
officehome_convnext_full__split08__seed1,0.25,12,0fded5c7e43ae4cbf6236dbb08c7386abd816a33542d138edc472adea2477164
officehome_convnext_full__split08__seed1,0.3,12,997e3738ccbbaa7cb0a9874b00e6137ae3bb629fdad41cf366fd478d87099f60
officehome_convnext_full__split08__seed2,0.05,12,cb13ac6767be3e2c8c845f602eddbf56657be55205a0879b237924a63d82e1ed
officehome_convnext_full__split08__seed2,0.1,12,537ee18ee9c17b0dd1dc59cfc2b829acee0c4c57c8d923bf71d11f578836895a
officehome_convnext_full__split08__seed2,0.15,12,cff101681eee6efc83e05725ca5d67efabbd51407711a2d6d7516ca9d4d08543
officehome_convnext_full__split08__seed2,0.2,12,819c716566c40946612832043089f09e81224143ae03f5ecb1b21839f256e627
officehome_convnext_full__split08__seed2,0.25,12,d89f9180baa8378f0ef38b36dffae34160d9bda7d1d4f1011c1a0f9142d2a9a9
officehome_convnext_full__split08__seed2,0.3,12,5c338574b204a25164e93a92cf90ee3bbbd097bf3a2e5574e8d349acb0c00e27
officehome_convnext_full__split08__seed3,0.05,12,befea7c9199d4dc13dfd43fccda81a9a19ba1189521130123234153a5dc892d0
officehome_convnext_full__split08__seed3,0.1,12,f92349b3bc6ea3eea6dc2764bc325eeba021c037ac0400c59c7909bd6d344aaa
officehome_convnext_full__split08__seed3,0.15,12,1bb4c5ed76eb52141a7eaa7ea3408dbb9fe79b09d411452db0f1b28269b734e8
officehome_convnext_full__split08__seed3,0.2,12,8d910526b681b617c6d12c21104cbf8f2de2058059d30e4c2e9589959ce40162
officehome_convnext_full__split08__seed3,0.25,12,c481cb52a01e4e8ca68faecdb186b6aefbfb7847a2708249d49bfe89e2f91e89
officehome_convnext_full__split08__seed3,0.3,12,1db9715df0d0a4f4961ef69cb5f0d3e53d20d9f154eb7c5dc659b7e91334d76e
officehome_convnext_full__split08__seed4,0.05,12,d484c9029fc08d0abed8ed57d1d5b78ce46cf96caecbe32a9c306dbc8656cf94
officehome_convnext_full__split08__seed4,0.1,12,7a70a751f36edb1751cac6cc7c2e5db9aa8d02f628c401dfa9db694a8ff49de4
officehome_convnext_full__split08__seed4,0.15,12,2a2d7ff074388f7af858a0082f3d4ed07ffcf64a0975734cb42dfcdc39b5d085
officehome_convnext_full__split08__seed4,0.2,12,0658d5de47f772e2ed67b792fae5586cab48d8cfbb48ab4decdfd32b452fbe1b
officehome_convnext_full__split08__seed4,0.25,12,0ac5af6d6a1aaff6a97726781d7efe1639ca20399a81745c8e31bf48c58c239d
officehome_convnext_full__split08__seed4,0.3,12,233008e42ade1ec819fc3729b9e830f6f2eed9130a7d35a84a7e6fff8e40187d
officehome_convnext_full__split09__seed0,0.05,12,9f190b25359721c21d0eba7e26d291b0ec73ddcca2dfbbf711fa0681fc334a7e
officehome_convnext_full__split09__seed0,0.1,12,140107c2efcc38d23c126d1ad00da698b3b78666eb634ed4e13c57219173dc08
officehome_convnext_full__split09__seed0,0.15,12,2b9a7882fd5b6ffa59922195d2ce5580fa06194dd7ee1900fb9a48f99b68f94b
officehome_convnext_full__split09__seed0,0.2,12,016c5418a927cdf449cd33888006cde92d0068fc9d9b286e6799ed0bb8448a76
officehome_convnext_full__split09__seed0,0.25,12,603c9acbd9900d20cf80d5a56e1d1ee4266dcb9a52194fab1f467d97492eb516
officehome_convnext_full__split09__seed0,0.3,12,57f3000404f307c7224e39a8b38d4581aa128abe9d5733fd11567120645309b6
officehome_convnext_full__split09__seed1,0.05,12,8f6e244c725106c1cc4641c096630296b6d02cf7601f3b38be5bfa51fd1a04f7
officehome_convnext_full__split09__seed1,0.1,12,826a85ed5e32c112e1f24ace0c979ef6f25e53baa0273c0a4ba07033148081b3
officehome_convnext_full__split09__seed1,0.15,12,e6a1ba98d374dd3aa960f9e9aa5de457f14032869cb6b289019e87d14bd3425d
officehome_convnext_full__split09__seed1,0.2,12,65958600492f1417b29e7442549e1d8a8e179d325daa2b0743848b56894ab5ff
officehome_convnext_full__split09__seed1,0.25,12,555beede0c0818da91f357f876758a25fc8dbe9782bc69e0c6238b1069008a1b
officehome_convnext_full__split09__seed1,0.3,12,9f61c1720214781f41e0454e02ea110c53972302d7559bd37ed7ace2f66333dc
officehome_convnext_full__split09__seed2,0.05,12,3f14d51d631046e4088d43de05382f50aa0c283e01496d02beb9222104d8fbd4
officehome_convnext_full__split09__seed2,0.1,12,ffdbe556dbf79570b62b71adcb601dd0040e0bb47754c7eb5ab6b1d885197e7d
officehome_convnext_full__split09__seed2,0.15,12,d16c2763d57e8f1b1a205dc3df0d63e6574f6980036f7d69f9b04f64c507892e
officehome_convnext_full__split09__seed2,0.2,12,b388f8a78c1d304a00b5864c706fddbf92b585f6d04c31af0afc5cbe49bdc9b7
officehome_convnext_full__split09__seed2,0.25,12,40d1b0d154bb70c6d845c9b003b78df35b03735641afe9221e198a21767017d2
officehome_convnext_full__split09__seed2,0.3,12,46ed0a036c650e84eede61c5d4a42f98a1d03adfbb90e37e45e54ac0d558a701
officehome_convnext_full__split09__seed3,0.05,12,d8e06db01d2b33d99392e25aa9424c4468ea10c724248e91340c7603756127c5
officehome_convnext_full__split09__seed3,0.1,12,ff217e8953e26224491f27557bcc4fe6278d066443c2a01b7f08830997864882
officehome_convnext_full__split09__seed3,0.15,12,8f24bc1de2910ab005ece7e15ad046a4e0f17be722eeaea706ffde5a807c32e7
officehome_convnext_full__split09__seed3,0.2,12,df415e957de24669d4ae64416b8b619aadd69b1c017a228c0bcc3a78cc6e4763
officehome_convnext_full__split09__seed3,0.25,12,f2ac92793f313d4f438292c82b7ee0666128c232ea178d3bf17fa9959cfca1df
officehome_convnext_full__split09__seed3,0.3,12,4492ef2cb09168f0848a813fc382737ea3bb0204032b9d3a1938ededd7a75b56
officehome_convnext_full__split09__seed4,0.05,12,436090c7314c62f22762a674713c096ae142b3618936edd07aeeb097cf3e4450
officehome_convnext_full__split09__seed4,0.1,12,38f4edb09929b6e0bc5e58e56c9f0d390563fc322ff14f9997b68132df77dc9a
officehome_convnext_full__split09__seed4,0.15,12,7590f326848a2928c435c2c6d7c5c6b5f28c1f9c2f205231ad53bbe9b8466c45
officehome_convnext_full__split09__seed4,0.2,12,ec1eacc6531c6c595edd211bc72d29d201ee432f95659b4dc05d953505f2fe92
officehome_convnext_full__split09__seed4,0.25,12,0ab210fd1f2158afdf417462c72ad3809dc13f0522a98421b0cd12ae2ea9da64
officehome_convnext_full__split09__seed4,0.3,12,641ab25044425a59153bae0037523e8596c9d6879b9bb5ea7bcd9b96d369084e
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.05,12,0ff099e6043164136273dd8359bb93dbf7f44dee999dc045885a549f75bb3bb5
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.1,12,5574e18fe6d21c6ea69a67a27eb3c47b446c3882ebd2703bb9fc92cf11d4f362
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.15,12,cf663199e18c3f633d1df1214fda6575c5f570d7afb69924193a3b3ae9579ee0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.2,12,ac0df4df5e09b3951cb51827a940655e1c8edc0083f7f8c1c04bcbf0394a5aa9
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.25,12,9500e9d5e3408e025b832095410f515f8c0967664cc96c10c10db25214d841df
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,0.3,12,1cb4acd22f686a0859a0e1d78b8cf6bd2cce6ce1a998e7d66a2152b458990c30
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.05,12,9ce9460571d1465b2423fe54071fb7ae774017a3ca1b4956a77deb4cfbec6699
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.1,12,f0547daf77ad9eb409336b26824ddb40fb2b30e28edff2c3f16a6c34a8c17644
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.15,12,a8e42fe883cd1360d0a702755f2a0141fd9014ed93011a0e29e0cf422e9005cb
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.2,12,2c80971bab14319477eccd67dea238f57fe243494b111a6b2e568954ec670043
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.25,12,0ca0cea041344c47dee9e4232e35c0fdaf9feed91c054ed119e463544df10d5c
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,0.3,12,9c225e4d74bf56a065eda186687cb66df01e73d7edde83604dfc517151253b35
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.05,12,bc84780eb784f5707a1b76baf0cc2b371f0d8d130c2256d34e12cbfdb3916058
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.1,12,f59c4c7771ed4a691cdea8c34363b5e567fbd4f8bfe3ef1c7af62701f697a3d3
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.15,12,29f08e8aac1934bba91226abf1d00e34d569c6904bc6b819bd1d4818601d5354
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.2,12,a0ce00c14c4ca26cf2ec95d48fc3fd0141a8b1de3e35e30119aab38408ddc935
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.25,12,76b3a736f83409de5afb738379e9b9ea57c250af64cc794d15bb8414e85a79c1
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,0.3,12,8b2df375d101d23a0f237735bde4949d872b25bdd6416468061836b9fffb77b3
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.05,12,a4c948e769dc355b90ab146588ed3186d0df43d15afbe34809adfb7faa4453da
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.1,12,bfdaeae9e58d3d97570644d0ae64c81383e643e3e3cb3054093a3a5b0018a050
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.15,12,0faeb9ecbb769911d28a4612d1285ec68e0b2734bfab3f2fd58d730ad25c206a
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.2,12,099e6695bdf720a9d4dc602c50671946ceac8533d65f31e73565c4a09d977737
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.25,12,96d07b320ba10d58a926e7c60237f3a09e080d508911c1148e026cc639b9381e
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,0.3,12,da9929e9fff81c01eb36f1dfe2f92398cf4019d2d5b1f6f8d6bb4ed4706107c9
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.05,12,c4a27a37dc0cb1441a9e270e9c0be6a9b914033ac48b6e0350ad9fe835d9b6fe
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.1,12,a3acfa77d41fa7c2cc89e48b762b79dfc989cef9e74fab040bb1135de6f2a7bb
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.15,12,12a6f0cbc9948018de4ef10c5b4f4c29bf4452efc4341c11ee1690ca3731b6ef
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.2,12,1606f974c03561b19c73dfb6a1866c71f6a2cee42228a7aef216b79806995c7c
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.25,12,b7f93d13abc714c863cf5e1344c9e5eaf8b28c8ff2767d4568b61f0db41b2bb9
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,0.3,12,4b0b0cf70c29dceb4055bdb8b0e98863ee52363790eb981b828378f8ded2eccc
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.05,12,1c4bbe0bb3ff8818d532bdb04da6dbd051019de378d29b8a34d80f424bb4ee93
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.1,12,4a1bd4b9cedcf858b7f1285c8ecf6838f4a364227879d57aa87d54923da0ff2f
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.15,12,079c256b788f18625c9a5868ae0c405e4b8665c3b025dd67d65ba5349cf051ed
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.2,12,c363c44808be84731806c4ee0afd410cf6988a89c5660accd5ee765080b58775
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.25,12,f57ec20e9a7115a7909b991ce06b7f8963dc8e2dec149c10d60c113bfd0204a2
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,0.3,12,4695701d454acdb58275165e52f9d572afa350d1ca30292d3d88eb57347f3a52
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.05,12,41ba8f85fe5ce922fb1cb3e35428223ef7434220eeadcca1fd07db90cb79797f
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.1,12,40b82084605684a17ac8c834e20e6fd09d7a1a0ee1b0d6956a0b20223c04d637
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.15,12,2385c71c2c5ee0dac8d0f087e8d08213bcce70ea3eb0ba69cd161b4375db92a8
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.2,12,4fb38981dbb7e965ad763e0c3cedaa438c30744eb389a2147d6fd8d1d42933d8
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.25,12,81775777231d946134d1369eb256d0f9b3f3a487ea0887486c9132c4eb08eac8
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,0.3,12,330cf9b51a60dc9f5c79ec8bec735735f3795617b6b0cf03ca159e93689728ad
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.05,12,567fa2dd87c09d1cbdc832e8f1841a87db3cffb56cf0b9012167ba8b7fff8cf1
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.1,12,aaff850414839d9653a999e499bfff2d1b4405e65152b2db86908029a6cfbb19
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.15,12,29436358e76adf44564372e28cf1311efc93773aa9041567b01e0259e883277d
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.2,12,241a69e5dda9d8a0a1d58b81820bbe881ad2aeb84a07042b314458daefe1dad4
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.25,12,778db9c60cf815f86dc5a77d61098f46dfaba1f0af1e2b17321b2043a789232e
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,0.3,12,dd970e479269b1b9bd5279a1c5c93365961a6a1d347cb83a47682726af24fe6d
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.05,12,bb924c03f7e94696d6d7ac9889daba0bcfe33bc713bef71cac1f734fbeb19854
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.1,12,95b9dbb0d721c437736189e0c39eb7983f7203eb4dcc6ac29b31bb59677bacaa
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.15,12,22b9fca58e106eb2bc6255b6daa1761d8a6a7a830f7ee46e712e9dedfc6dc1cc
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.2,12,37f90745f9d318623831f33fc455dbaa596d8d602fb843fcb01772aded0aebfa
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.25,12,2f2623f503c697facaa2810a5313dc79f1448572e883869e57751a08d072c2da
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,0.3,12,a9ac44cbb1883dba172dff3c48ba617eb98ea390159020e2f52654859f9fd37b
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.05,12,aa2cccc1fc9a939105ef0659b4783b7a0dfe87e54bfa3e211583ba6eaac1487a
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.1,12,8bfb3391840172cf77375e75d66f45e41cbe8577f6a3deb8bb9e9995a53547ed
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.15,12,a1bd0800cee89fea6ae817e6c4a914eb28b7edc3fe9502c42fa81bf711d32f2e
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.2,12,b3f19ce3147c514f80373fff05888905337786423d78f89cd3827a7ecf27d62c
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.25,12,1d6d0df51efe8f014508a27bb43f9480f221b67d5f79a7414ee9d4ad82a8ec9b
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,0.3,12,c092ea30ee79ea218d7244cbe883ff9bafa86c369d27c29c2e5b5cbb6e35fc99
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.05,12,758699141e84bf882121e5b8520a88eb14d492bf78f1752bff62922a351740eb
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.1,12,1680ba7b962f80555831d5d377ea6c9ba65f7c8f8865cb9fce90e9a9e112b06d
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.15,12,78d01fb0d2041f8bba5ac3d53fb02c73a610b7772bec1e96734da080fc17671a
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.2,12,de6c53fe7b47906b181ce65f6c425b552cd58f1c89c50d462eaf96359ad752fe
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.25,12,832790cba8ec7cb0457bbc5621108b86aa00ab8a442580dfcea923793e997db1
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,0.3,12,b8f35fa131ebfce92da1b36ff072a024eec201472a1d9b033b10d49a04bcfe9c
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.05,12,dbe2c63f6c143327ea7aee5e7487192b562e20a5b8cec48eb4c82e9bddacc0fe
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.1,12,3d20568ab67990fbf4b2774936fee6039df197f3e9f2b012dd3fe0e64f9bad4f
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.15,12,eb510951fd09b8a9ad322083740ca27207a67a43d2e978a0eb094b13b4a26a96
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.2,12,d5cc09da9ab252a4ed95b94490b9fd2489f3b8ef1b0bbe22a068cb7dd1b63979
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.25,12,d7df363ccb176ffab91e8c5993335d11af974cd48473aa4fc5012f3b7d0bdf7e
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,0.3,12,c4e58ad8a5f19a9b94af0674b6a231d9b7ab20d26d23f1e278b9e116cd54c8fd
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.05,12,5c41de2ab981a3cafd6f53c610b1fadfe9f72fac9c4aacbf95c03f4647dc6df9
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.1,12,42aaa6fcce1a680f4bee629396675ffe2b87618f9f6815e8a97ec62a87d898e4
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.15,12,0fd00df34a9403c1da9ce94190a3d1ad308559ec74f0d84228210ef4fc21d3a4
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.2,12,69cac98cf41cc28b9712cd5bd8f2e73f99947e4602c172c261489897adbfe9cf
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.25,12,d9b966b788f1eb269d5f5ffe5c5e48b70fab49b0fe8b7a23dd79787dfdd70204
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,0.3,12,40794b2b6606bcaff31b57f41e75c91a30e2041fd66c905e5bc2798867a90fe4
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.05,12,05b0fd06affff0a79240285431df35b55ae07111d425106a7d72c33c59750c6b
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.1,12,2920afaad87365b6dc26c1d44a0708a18794caf14741f5dc8cac5ea8341f278f
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.15,12,63dc8f18ebb42ee582454045e29a06910bac0d88185d9765796261b815ff9b9c
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.2,12,d963e80af0fb0e160f0931cfcf40406c501f865dc908dd0de501be3d02b40de9
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.25,12,315f4dde07bdb89369ac61fd99f182be2377508df1f8ad2ba0b901df7977d9aa
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,0.3,12,d14e96f0b0e54be95018490cede7aea29c96e79f935726039881ccb9a207f3d7
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.05,12,44d0bf62514fd32cb347a8e7e657c6be0620b530c7ff5ba5d03094c6f0f116ec
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.1,12,fcdffcfd1a3f2da59523f89e3518d0ada1494fb73cf232fdf53b3a3f15d5f703
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.15,12,0374eadaa79e630f74b09c83d11ba5a4c229804afc6cbe310225cf4439f7864f
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.2,12,8b65abeae0843d33746f311f24a77448c9060730dc43b8b2e44463b1ba4648ec
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.25,12,39fc4ddcfb55729d99e5d090d1fa88c15296c41e9c6d673f9208f74dc71edfc2
resnext29_8x64d__pathmnist_split_01__seed2__d0.5,0.3,12,4ff7a05acf6e948c15c64902f33d87ee8c9d2e552ac3c775bbcc74774a5281e6
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.05,12,3c4f8efa6c21e21ebaa55157a8be4e82ba17b365e09442ce8e8013148d234586
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.1,12,227dcbb893458aadee94cc2aaee134190ae40539957477591a3c02238f2e5916
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.15,12,7293f6985408428b116ec7ee8e15e275013bf9bd0674cef8140357843642e9cd
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.2,12,d3082f2ccda82bc4abe566ad50cace3cbc08c0211dfbe31964f0a6af6008b246
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.25,12,5c6f65ddd5b9edbae21597ce6f16227c251178e0342bd6744507dba13f82d094
resnext29_8x64d__pathmnist_split_01__seed2__d5.0,0.3,12,f41193789f561509ee52437dbe40a2124569a25f7f1258f65817c94e8cdb75c4
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.05,12,50575118bc65956659353fbf5621f57c90d92bcc147316ae50771e753076faca
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.1,12,92e9370922a679eef44a0423666eb9e4afbb376cb4976423a0baf8f4ee9d5223
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.15,12,6997438397c14bd4e39335c4536751ab68f89c345d93f56c868b437a411d8774
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.2,12,458b01b96217cf20c9203819badf47927dba21d749f56953b7939dee927dbd3c
resnext29_8x64d__pathmnist_split_01__seed3__d0.5,0.25,12,cc7ed1edaf757124f9851a9e4669f6464e1af82c5ee4d16f838f1a45a7f555f8
