semantic_id,dataset,pipeline_id,implementation_label,backbone,input_res,arm,aggregation,lpd,gdca_ot,split_id,train_rep,d,paired_block,reuse_class,seed_class_split,seed_training_initialization,seed_base_data_permutation,seed_augmentation,seed_minibatch_order,seed_client_schedule,seed_Dirichlet_partition,seed_proposal_fold,seed_certification_reservoir,seed_primary_audit_draw,seed_secondary_audit_redraw,seed_traffic_draw,seed_evaluation
cifar100_proser_fedavg__split04__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,2,0.1,cifar100__split04__seed2,fresh_training,78932161,2530196735,1675976083,834649654,1257408454,3978191096,4175823353,3215154943,2892742787,3182148312,1405517211,1292854163,1292937872
cifar100_proser_fedavg__split04__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,2,0.5,cifar100__split04__seed2,fresh_training,78932161,2530196735,1675976083,834649654,1257408454,3978191096,4175823353,3215154943,2892742787,3182148312,1405517211,1292854163,1292937872
cifar100_proser_fedavg__split04__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,2,5.0,cifar100__split04__seed2,fresh_training,78932161,2530196735,1675976083,834649654,1257408454,3978191096,4175823353,3215154943,2892742787,3182148312,1405517211,1292854163,1292937872
cifar100_proser_fedavg__split04__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,3,0.1,cifar100__split04__seed3,fresh_training,2524268073,2961154525,1392476681,1700770161,4092430720,1206017726,3326102180,2312060734,71473100,606111360,1092521483,906955897,1494159825
cifar100_proser_fedavg__split04__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,3,0.5,cifar100__split04__seed3,fresh_training,2524268073,2961154525,1392476681,1700770161,4092430720,1206017726,3326102180,2312060734,71473100,606111360,1092521483,906955897,1494159825
cifar100_proser_fedavg__split04__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,3,5.0,cifar100__split04__seed3,fresh_training,2524268073,2961154525,1392476681,1700770161,4092430720,1206017726,3326102180,2312060734,71473100,606111360,1092521483,906955897,1494159825
cifar100_proser_fedavg__split04__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,4,0.1,cifar100__split04__seed4,fresh_training,4130631707,2434652642,533071056,3331695688,2020503107,3273647319,1414380053,199725968,2880747760,1373967355,2749071122,3182583369,1352876268
cifar100_proser_fedavg__split04__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,4,0.5,cifar100__split04__seed4,fresh_training,4130631707,2434652642,533071056,3331695688,2020503107,3273647319,1414380053,199725968,2880747760,1373967355,2749071122,3182583369,1352876268
cifar100_proser_fedavg__split04__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_04,4,5.0,cifar100__split04__seed4,fresh_training,4130631707,2434652642,533071056,3331695688,2020503107,3273647319,1414380053,199725968,2880747760,1373967355,2749071122,3182583369,1352876268
cifar100_proser_fedavg__split05__seed0__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,0,0.1,cifar100__split05__seed0,fresh_training,1810940954,2518353399,173520498,1897082486,1613716506,749153189,4038921172,1578827795,1338211852,3010074051,2473916811,950169721,1046301720
cifar100_proser_fedavg__split05__seed0__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,0,0.5,cifar100__split05__seed0,fresh_training,1810940954,2518353399,173520498,1897082486,1613716506,749153189,4038921172,1578827795,1338211852,3010074051,2473916811,950169721,1046301720
cifar100_proser_fedavg__split05__seed0__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,0,5.0,cifar100__split05__seed0,fresh_training,1810940954,2518353399,173520498,1897082486,1613716506,749153189,4038921172,1578827795,1338211852,3010074051,2473916811,950169721,1046301720
cifar100_proser_fedavg__split05__seed1__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,1,0.1,cifar100__split05__seed1,fresh_training,1831383309,310998876,2624682375,724490466,2657586638,2051097041,2810161929,2200079658,2546557773,3380967870,1967234760,2377611531,2527399084
cifar100_proser_fedavg__split05__seed1__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,1,0.5,cifar100__split05__seed1,fresh_training,1831383309,310998876,2624682375,724490466,2657586638,2051097041,2810161929,2200079658,2546557773,3380967870,1967234760,2377611531,2527399084
cifar100_proser_fedavg__split05__seed1__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,1,5.0,cifar100__split05__seed1,fresh_training,1831383309,310998876,2624682375,724490466,2657586638,2051097041,2810161929,2200079658,2546557773,3380967870,1967234760,2377611531,2527399084
cifar100_proser_fedavg__split05__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,2,0.1,cifar100__split05__seed2,fresh_training,3588724960,2064743051,3588084199,3892537914,3935515074,571465421,1946541514,89792969,3422565406,3202682141,2633376965,3157927180,21817299
cifar100_proser_fedavg__split05__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,2,0.5,cifar100__split05__seed2,fresh_training,3588724960,2064743051,3588084199,3892537914,3935515074,571465421,1946541514,89792969,3422565406,3202682141,2633376965,3157927180,21817299
cifar100_proser_fedavg__split05__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,2,5.0,cifar100__split05__seed2,fresh_training,3588724960,2064743051,3588084199,3892537914,3935515074,571465421,1946541514,89792969,3422565406,3202682141,2633376965,3157927180,21817299
cifar100_proser_fedavg__split05__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,3,0.1,cifar100__split05__seed3,fresh_training,696797449,3865920783,2667183547,1979600105,390909737,2749354339,4017849935,2999728485,1689780657,1588659328,1999439663,601476448,3971569007
cifar100_proser_fedavg__split05__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,3,0.5,cifar100__split05__seed3,fresh_training,696797449,3865920783,2667183547,1979600105,390909737,2749354339,4017849935,2999728485,1689780657,1588659328,1999439663,601476448,3971569007
cifar100_proser_fedavg__split05__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,3,5.0,cifar100__split05__seed3,fresh_training,696797449,3865920783,2667183547,1979600105,390909737,2749354339,4017849935,2999728485,1689780657,1588659328,1999439663,601476448,3971569007
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,4,0.1,cifar100__split05__seed4,fresh_training,51813816,3618112227,3396600459,4137881070,2226468049,797727236,2250736475,805896258,3619567832,2774646293,2268319028,4011507190,1941461667
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,4,0.5,cifar100__split05__seed4,fresh_training,51813816,3618112227,3396600459,4137881070,2226468049,797727236,2250736475,805896258,3619567832,2774646293,2268319028,4011507190,1941461667
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_05,4,5.0,cifar100__split05__seed4,fresh_training,51813816,3618112227,3396600459,4137881070,2226468049,797727236,2250736475,805896258,3619567832,2774646293,2268319028,4011507190,1941461667
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,0,0.1,cifar100__split06__seed0,fresh_training,2316637753,4250978414,1803478746,4119734581,746238629,4233116963,815862277,3678220994,2625947984,3123724890,3404531445,2148613803,2830169026
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,0,0.5,cifar100__split06__seed0,fresh_training,2316637753,4250978414,1803478746,4119734581,746238629,4233116963,815862277,3678220994,2625947984,3123724890,3404531445,2148613803,2830169026
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,0,5.0,cifar100__split06__seed0,fresh_training,2316637753,4250978414,1803478746,4119734581,746238629,4233116963,815862277,3678220994,2625947984,3123724890,3404531445,2148613803,2830169026
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,1,0.1,cifar100__split06__seed1,fresh_training,1863000629,3243223191,1129756977,226483340,1996740540,3531453056,554190883,2056308626,3425529759,3443829340,1229140657,574494351,775134569
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,1,0.5,cifar100__split06__seed1,fresh_training,1863000629,3243223191,1129756977,226483340,1996740540,3531453056,554190883,2056308626,3425529759,3443829340,1229140657,574494351,775134569
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,1,5.0,cifar100__split06__seed1,fresh_training,1863000629,3243223191,1129756977,226483340,1996740540,3531453056,554190883,2056308626,3425529759,3443829340,1229140657,574494351,775134569
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,2,0.1,cifar100__split06__seed2,fresh_training,3171537553,2811099140,3551776189,703992306,2255873216,4129199668,2986171694,1702510887,1545567294,2037060718,1025691757,3024388415,97077280
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,2,0.5,cifar100__split06__seed2,fresh_training,3171537553,2811099140,3551776189,703992306,2255873216,4129199668,2986171694,1702510887,1545567294,2037060718,1025691757,3024388415,97077280
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,2,5.0,cifar100__split06__seed2,fresh_training,3171537553,2811099140,3551776189,703992306,2255873216,4129199668,2986171694,1702510887,1545567294,2037060718,1025691757,3024388415,97077280
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,3,0.1,cifar100__split06__seed3,fresh_training,1904914342,3577994703,2902601898,477039637,1966359912,2916451430,355583478,946333339,2142012945,4188717662,511814040,4143725574,82374031
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,3,0.5,cifar100__split06__seed3,fresh_training,1904914342,3577994703,2902601898,477039637,1966359912,2916451430,355583478,946333339,2142012945,4188717662,511814040,4143725574,82374031
cifar100_proser_fedavg__split06__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,3,5.0,cifar100__split06__seed3,fresh_training,1904914342,3577994703,2902601898,477039637,1966359912,2916451430,355583478,946333339,2142012945,4188717662,511814040,4143725574,82374031
cifar100_proser_fedavg__split06__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,4,0.1,cifar100__split06__seed4,fresh_training,1521870934,2723455619,2119834936,2171178991,1287542970,1551404272,258148923,2933545203,2782569326,650748753,1815813945,3690864695,2485015318
cifar100_proser_fedavg__split06__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,4,0.5,cifar100__split06__seed4,fresh_training,1521870934,2723455619,2119834936,2171178991,1287542970,1551404272,258148923,2933545203,2782569326,650748753,1815813945,3690864695,2485015318
cifar100_proser_fedavg__split06__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_06,4,5.0,cifar100__split06__seed4,fresh_training,1521870934,2723455619,2119834936,2171178991,1287542970,1551404272,258148923,2933545203,2782569326,650748753,1815813945,3690864695,2485015318
cifar100_proser_fedavg__split07__seed0__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,0,0.1,cifar100__split07__seed0,fresh_training,354219220,2069693981,1925190940,1050753641,2879395664,3454926421,2783486007,1007197992,2405190172,731456049,2042838879,972046618,2822411334
cifar100_proser_fedavg__split07__seed0__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,0,0.5,cifar100__split07__seed0,fresh_training,354219220,2069693981,1925190940,1050753641,2879395664,3454926421,2783486007,1007197992,2405190172,731456049,2042838879,972046618,2822411334
cifar100_proser_fedavg__split07__seed0__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,0,5.0,cifar100__split07__seed0,fresh_training,354219220,2069693981,1925190940,1050753641,2879395664,3454926421,2783486007,1007197992,2405190172,731456049,2042838879,972046618,2822411334
cifar100_proser_fedavg__split07__seed1__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,1,0.1,cifar100__split07__seed1,fresh_training,3776398198,2991880343,177045629,1699614537,2672275740,85076780,3751022403,2775941308,4118932805,3892470507,611050681,139362982,3048185559
cifar100_proser_fedavg__split07__seed1__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,1,0.5,cifar100__split07__seed1,fresh_training,3776398198,2991880343,177045629,1699614537,2672275740,85076780,3751022403,2775941308,4118932805,3892470507,611050681,139362982,3048185559
cifar100_proser_fedavg__split07__seed1__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,1,5.0,cifar100__split07__seed1,fresh_training,3776398198,2991880343,177045629,1699614537,2672275740,85076780,3751022403,2775941308,4118932805,3892470507,611050681,139362982,3048185559
cifar100_proser_fedavg__split07__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,2,0.1,cifar100__split07__seed2,fresh_training,2470121679,691883742,3888156174,3826383154,285811695,3423743695,3606448594,756085133,3236153138,2275934588,1477367791,599728901,401489804
cifar100_proser_fedavg__split07__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,2,0.5,cifar100__split07__seed2,fresh_training,2470121679,691883742,3888156174,3826383154,285811695,3423743695,3606448594,756085133,3236153138,2275934588,1477367791,599728901,401489804
cifar100_proser_fedavg__split07__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,2,5.0,cifar100__split07__seed2,fresh_training,2470121679,691883742,3888156174,3826383154,285811695,3423743695,3606448594,756085133,3236153138,2275934588,1477367791,599728901,401489804
cifar100_proser_fedavg__split07__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,3,0.1,cifar100__split07__seed3,fresh_training,2255732436,2418662594,2393237883,3765374836,724771105,1286440047,1469571887,1693496939,76448059,843740302,2568856273,1902248052,1593879017
cifar100_proser_fedavg__split07__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,3,0.5,cifar100__split07__seed3,fresh_training,2255732436,2418662594,2393237883,3765374836,724771105,1286440047,1469571887,1693496939,76448059,843740302,2568856273,1902248052,1593879017
cifar100_proser_fedavg__split07__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,3,5.0,cifar100__split07__seed3,fresh_training,2255732436,2418662594,2393237883,3765374836,724771105,1286440047,1469571887,1693496939,76448059,843740302,2568856273,1902248052,1593879017
cifar100_proser_fedavg__split07__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,4,0.1,cifar100__split07__seed4,fresh_training,2851734624,3125495762,210481842,670340724,1272847294,1150435844,2987706300,2756229793,2959740829,1912494194,2738075621,744162199,3447452382
cifar100_proser_fedavg__split07__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,4,0.5,cifar100__split07__seed4,fresh_training,2851734624,3125495762,210481842,670340724,1272847294,1150435844,2987706300,2756229793,2959740829,1912494194,2738075621,744162199,3447452382
cifar100_proser_fedavg__split07__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_07,4,5.0,cifar100__split07__seed4,fresh_training,2851734624,3125495762,210481842,670340724,1272847294,1150435844,2987706300,2756229793,2959740829,1912494194,2738075621,744162199,3447452382
cifar100_proser_fedavg__split08__seed0__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,0,0.1,cifar100__split08__seed0,fresh_training,2628392545,2191012708,1741166127,2430534207,813684339,2894114352,1044562973,3546594517,155649924,3265923293,3503813554,1690360042,809290905
cifar100_proser_fedavg__split08__seed0__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,0,0.5,cifar100__split08__seed0,fresh_training,2628392545,2191012708,1741166127,2430534207,813684339,2894114352,1044562973,3546594517,155649924,3265923293,3503813554,1690360042,809290905
cifar100_proser_fedavg__split08__seed0__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,0,5.0,cifar100__split08__seed0,fresh_training,2628392545,2191012708,1741166127,2430534207,813684339,2894114352,1044562973,3546594517,155649924,3265923293,3503813554,1690360042,809290905
cifar100_proser_fedavg__split08__seed1__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,1,0.1,cifar100__split08__seed1,fresh_training,954876923,2155400409,2552153137,2586420140,218167066,687740480,2857393750,1969617113,4197583430,2533880317,2593650912,3685536107,2531736169
cifar100_proser_fedavg__split08__seed1__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,1,0.5,cifar100__split08__seed1,fresh_training,954876923,2155400409,2552153137,2586420140,218167066,687740480,2857393750,1969617113,4197583430,2533880317,2593650912,3685536107,2531736169
cifar100_proser_fedavg__split08__seed1__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,1,5.0,cifar100__split08__seed1,fresh_training,954876923,2155400409,2552153137,2586420140,218167066,687740480,2857393750,1969617113,4197583430,2533880317,2593650912,3685536107,2531736169
cifar100_proser_fedavg__split08__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,2,0.1,cifar100__split08__seed2,fresh_training,3653298123,2682794766,1457762494,3246346183,323471760,3374078356,519233954,2166920904,2184808223,341861708,3184623541,4258606335,3950579344
cifar100_proser_fedavg__split08__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,2,0.5,cifar100__split08__seed2,fresh_training,3653298123,2682794766,1457762494,3246346183,323471760,3374078356,519233954,2166920904,2184808223,341861708,3184623541,4258606335,3950579344
cifar100_proser_fedavg__split08__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,2,5.0,cifar100__split08__seed2,fresh_training,3653298123,2682794766,1457762494,3246346183,323471760,3374078356,519233954,2166920904,2184808223,341861708,3184623541,4258606335,3950579344
cifar100_proser_fedavg__split08__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,3,0.1,cifar100__split08__seed3,fresh_training,109215260,2743774871,679021124,1793804731,482896824,428628887,866869792,1542747137,2105860662,1441914193,3124559383,2332821017,3188140638
cifar100_proser_fedavg__split08__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,3,0.5,cifar100__split08__seed3,fresh_training,109215260,2743774871,679021124,1793804731,482896824,428628887,866869792,1542747137,2105860662,1441914193,3124559383,2332821017,3188140638
cifar100_proser_fedavg__split08__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,3,5.0,cifar100__split08__seed3,fresh_training,109215260,2743774871,679021124,1793804731,482896824,428628887,866869792,1542747137,2105860662,1441914193,3124559383,2332821017,3188140638
cifar100_proser_fedavg__split08__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,4,0.1,cifar100__split08__seed4,fresh_training,2406927625,7636359,1310161776,3923782811,176899327,136503686,389701612,2045289189,2568763947,2834732810,4016889298,1730142516,1545632600
cifar100_proser_fedavg__split08__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,4,0.5,cifar100__split08__seed4,fresh_training,2406927625,7636359,1310161776,3923782811,176899327,136503686,389701612,2045289189,2568763947,2834732810,4016889298,1730142516,1545632600
cifar100_proser_fedavg__split08__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_08,4,5.0,cifar100__split08__seed4,fresh_training,2406927625,7636359,1310161776,3923782811,176899327,136503686,389701612,2045289189,2568763947,2834732810,4016889298,1730142516,1545632600
cifar100_proser_fedavg__split09__seed0__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,0,0.1,cifar100__split09__seed0,fresh_training,2057858322,3732670495,455940767,1091356263,3406103207,4160609715,3066778771,1921402492,3953705943,1368353471,3886866297,1827932939,995621301
cifar100_proser_fedavg__split09__seed0__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,0,0.5,cifar100__split09__seed0,fresh_training,2057858322,3732670495,455940767,1091356263,3406103207,4160609715,3066778771,1921402492,3953705943,1368353471,3886866297,1827932939,995621301
cifar100_proser_fedavg__split09__seed0__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,0,5.0,cifar100__split09__seed0,fresh_training,2057858322,3732670495,455940767,1091356263,3406103207,4160609715,3066778771,1921402492,3953705943,1368353471,3886866297,1827932939,995621301
cifar100_proser_fedavg__split09__seed1__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,1,0.1,cifar100__split09__seed1,fresh_training,554404358,519305161,3192810140,3421563174,1296075651,414302352,3044252737,1589870391,4063320087,2090847257,358861148,4138864566,832199433
